ean,title,our_price_sk
8590804036265,Hladidlo PVC 250 x 130 čierna plsť 34416,
8590804012276,Kefa okružná vlnitá stopka o 75 mm 22028,
8803005165970,Pásmo 50 m KMC 1605 na vidlici 10450,
8803005166670,Pásmo 100 m KMC 1610 na vidlici 10490,
8590804015215,Palica gumová o 90 mm biela s kovovou rukoväťou 19295,
8595118455054,Olovnica 150 g samostatne 38913,
8595118455108,Olovnica 300 g samostatne 38914,
8590804009207,Pištoľ vytláčacia chrómová 38007,
8590804013785,Pištol vytláčacia plastová polouz. 38008 /38800/,
8590804004950,Rezačka dlažby 600 mm ložisková 36036,
8590804004929,Koliesko náhradné o 22 x 6 x 2 mm do rezača dlažby 36136,
8590804004912,"Koliesko náhradné o 15 x 6 x 1,5 mm do rezača dlažby 36126",
8590804013457,Zámok visiaci mosadzný 25 mm 23025,
8590804014546,"Skrutkovač plochý 6,5 x 100 18105",
8590804003205,"Vrták priemer 8,0x400 do dreva 20731",
8590804003212,"Vrták o 12,0 x 400 do dreva 20732",
8590804003021,Nožík Delfín NP109 s aretáciou 16032,
8590804002864,Čepeľ náhradná R-001 10 ks 16071,
8590804002871,Čepeľ náhradná R-002/10ks 16073,
8590804017103,Nožnice na konáre oblá čepeľ 71 cm 45001,
8590804017158,Nožnice na trávu pevné 30cm 45011,
8590804017165,Nožnice na trávu otočné 180° 37 cm 45012,
8590804014706,Sada hodinárskych skrutk. 6ks  18408,
8590804015147,Palica gumová o 55 mm kovová rukoväť 19255,
8590804020752,Palica gumová o 65 mm drevená rukoväť 19252,
8590804046264,Magnet uhlový 150x150x38 mm 90° vypínač 70096,
8590804013945,Kliešte nitovacie s otočnou hlavou 24020,
8590804047797,Nožnice pákové 150/4 mm 17175,
8590804028208,Vrták vidiový 6x200 PROFI 20677,
6954861895265,Meter zvinovací 3 m ASSIST 19 mm 11206,
6954861895296,Meter zvinovací 5 m ASSIST 19 mm 11207,
8590804003571,Meter 2 m plastový skladací 13220,
8590804015185,Kladivo murárske 24 mm 19124,
8590804002413,Sada vykružovačov pílových12D 24712,
8590804017189,Nožnice polguľaté nerez 21 cm 45021,
8590804017110,Nožnice profi prevodové 58 cm 45005,
8590804017141,Nožnice hobby vlnité ostrie 51 cm 45009,
3838853160384,Uholník stolársky 400x190 mm 14240,
8590804010302,Nožík ulamovací S201 18 mm 16028,
6954861895258,Meter zvinovací 2 m ASSIST 19 mm 11202,
3838853160360,Uholník stolársky 300 x 135 mm 14230,
3838853160292,Uholník tesársky 500 x 250 mm 14350,
3838853160315,Uholník tesársky 700 x 300 mm 14370,
8590804009146,Pásmo 10 m sklolaminátové v puzdre 12110,
8590804009153,Pásmo 20 m sklolaminátové v puzdre 12120,
8590804009160,Pásmo 30 m sklolaminátové v puzdre 12130,
8590804003885,Pásmo 10 m oceľ RAPID-LONG 12010,
8590804003892,Pásmo 20 m oceľ RAPID-LONG 12020,
8590804003908,Pásmo 30 m oceľ RAPID-LONG 12030,
8590804003915,Pásmo 50 m oceľ RAPID-LONG 12050,
8590804009047,Vodováha 1200 mm žltá 3 libely 15962,
8590804014508,"Skrutkovač plochý 3,5 x 75 18101",
8590804014515,Skrutkovač plochý 4 x 100 18102,
8590804014539,"Skrutkovač plochý 5,5 x 125 18104",
8590804014560,Skrutkovač plochý 8 x 160 18107,
8590804014591,Skrutkovač PH1 x 75 18202,
8590804014614,Skrutkovač PH3x150 18204,
8590804004844,Kliešte rezacie - lámacie 36056,
8590804013426,Sada bitov  7D 18430,
8590804015192,Kladivo murárske 36 mm 19136,
8590804012337,Kotúč diamantový 115 mm Festa turbo 21411,
8590804012344,Kotúč diamantový 125 mm Festa turbo 21412,
8590804012375,Kotúč diamantový 230 mm Festa turbo 21423,
8590804012054,Kefa hrncová M14/100 mm copy Festa 22006,
8590804012269,Kefa okružná vlnitá stopka o 63 mm 22027,
8590804009276,Pištol vytláčacia kroková 38006 /38600/,
8590804017134,Nožnice hobby rovné ostrie 51 cm 45008,
8590804078388,Podložka M6 zinok 100 ks 55332,
8590804022237,Vodováha hadicová 10 m 15992,
8590804019510,Sada kľ.vidl. DIN3110 6D 6-17mm 17506,
8590804019589,Sada kl.očko-vyhn 8d 6-22 mm 17539,
8590804009184,"Sada kľúčov imbus 1,5-10mm s guličkou 18498",
8590804012597,Kotúč diamantový 125 mm Festa plný 21212,
8590804012627,Kotúč diamantový 230 mm Festa plný 21223,
8590804015413,"List pílový 300/12,5 mm jednostranný na kov 24109",
3481880011237,Plachta PE 3 x 4 m P12 modrá 25012,
3481880011138,Plachta PE 5 x 8 m modrá 25040,
8590804017288,Pilka zatváracia 180mm 45060,
8590804016281,Uholník plochý 400x200 mm pozinkovaný 14473,
8590804016298,Uholník plochý 600 x 300 mm pozinkovaný 14474,
8590804010395,Nožík ulamovací L12 18 mm Festa 16100,
8590804010388,Nožík ulamovací L11 18 mm Festa 16110,
8590804010371,Nožík ulamovací L17 18 mm Festa 16105,
8590804010401,Nožík ulamovací L10 9 mm Festa 16115,
8590804010418,Nožík ulamovací L4 9 mm Festa 16125,
8590804010319,"Čepeľ náhradná S009 9/0,45 mm 10 ks 16060",
8590804010326,"Čepeľ náhradná B018 18/0,5 mm 10 ks 16065",
8590804012283,Kefa okružná vlnitá stopka o 100 mm 22029,
8590804017233,Nožnice húsenkové s pílkou teleskopická tyč 240 cm 45030,
4002953400131,Vyrezávač korunkový s unášačom 103 mm 24746,
3838853112406,Vodováha 1200 mm Horizont 3 libely 15112,
3838853112413,Vodováha 1500 mm Horizont 3 libely 15115,
3838853112437,Vodováha 2000 mm Horizont 3 libely 15120,
3838853160377,Uholník stolársky 350 x 190 mm 14235,
8590804003632,Meradlo posuvné 150 mm so skrutkou 14001,
8590804014713,Sada skrutkovačov hodinárskych 11D 18409,
8590804085966,Napínač plachiet 4 ks,
8590804014553,"Skrutkovač plochý 6,5 x 125 18106",
8590804013679,Spony 4 mm 1000 ks 23904,
8590804013693,Spony 8 mm 1000 ks 23908,
8590804013686,Spony 6 mm 1000 ks 23906,
8590804013709,Spony 10 mm 1000 ks 23910,
8590804013716,Spony 12 mm 1000 ks 23912,
8590804013723,Spony 14 mm 1000 ks 23914,
8590804017264,Kameň brúsny 150 x 50 x 30 mm oslička dvojzrnná 45045,
8590804013952,Nožnice na plech 250mm  rovné 17111,
8590804015420,List pílový 300/25 mm obojstranný na kov 24118,
8590804015437,List pílový 300/25 mm obojstranný na kov/drevo 24119,
8590804014522,"Skrutkovač plochý 5,5 x 100 18103",
8590804014577,Skrutkovač plochý 10x160 18108,
8590804014621,Skrutkovač PZ0 x 75 18301,
8590804014652,Skrutkovač PZ3 x 150 18304,
8590804014133,Zámok na bicykel 65 cm 23284,
8590804004080,Hladidlo nerez 280 x 130 mm rovné PVC rukoväť 31091,
8590804004257,Lyžica vymazávacia 40 mm nerez 31362,
8590804004202,Filc čierny náhradný 34221,
8590804005001,Hladidlo drevené 400 x145 mm 34005,
8590804005278,Hladidlo brúsne 500 x 250 na polystyrén 32319,
8590804005100,Hladidlo polyuretán 140 x 280 mm 34132 (0459),
8590804005438,Hladidlo polyuretán 240 x 480 mm 34155,
3838853160339,Uholník tesársky 1000 x 360 mm 14399,
4954183542252,Nožík ulamovací H11 25 mm KDS 16004,
8590804041078,"Hasák 1,5” 420 mm, 90° CrV 17076",
8590804014645,Skrutkovač PZ2 x 100 18303,
8590804004424,Hladidlo nerez 500 x 130 mm 8-zubé 31062,
8590804004066,Hladidlo nerez 500 x 130 mm 10-zubé 31071,
8590804004882,Nádoba murárska kruhová PE 65l 39065 €,
8590804012016,Kefa hrncová vlnitá M14/75 mm Festa 22002,
8590804002406,Sada vykružovačov pílových 6D 64-127mm  24706,
6954861895227,Meter zvinovací 2 m ASSIST 13 mm 11200,
6954861895241,Meter zvinovací 3 m ASSIST 13 mm 11204,
8590804010524,Uhlomer 0 - 180° 150 x 200 mm 14060,
8590804010548,"Mierka škárová 0,05-1 mm 20 listov 14080",
8590804014096,Kľúč nastaviteľný 200 mm 17200,
8590804014102,Kľúč nastaviteľný 250 mm 17201,
8590804014119,Kľúč nastaviteľný 300 mm 17202,
8590804014720,Skrutkovač úder.+ 4 bity 18411,
4003315075684,"Kotúč diamantový 115 x 22,2 x 2 mm plný 21011",
8590804012177,Kefa koncová vlnitá stopka o 12 mm 22018,
8590804012252,Kefa okružná vlnitá stopka o 50 mm 22026,
8590804014126,Zámok na bicykel 55 cm 23282,
3481880011145,Plachta PE 6 x 10 m modrá (25060),
8590804006220,Pištol vytláčacia na tmel kartuše 310ml 38001 Festa,
8590804009078,Meradlo posuvné 200 mm digitálne 14008,
8590804004189,Lyžica vyhladzovacia kútová 80 x 60 x 60 mm nerezová 31281,
8590804017394,Rozprašovač prúdnicový rýchlospoj.pripojenie 45113,
8590804017400,Sada prúdn.pišt. 45114,
8590804017509,Adaptér s vnútorným závitom 3/4” 45132,
8590804017516,Adaptér s vonkajším závitom 3/4” 45133 /45292/,
8590804017547,Medzikus spoj.pre 2 rýchlosp.45136 /45293/,
8590804017585,Spojka PVC 1/2” 45140,
8590804017592,Spojka PVC 3/4” 45141,
8590804017608,Rýchlospojka PVC 1/2” 45142,
8590804017615,Rýchlospojka PVC 3/4” 45143,
8590804017851,Sprcha záhradná 3 nohy 45170,
8590804017950,Súprava s prúd.postrek. 45180,
8590804019534,Sada kľúčov vidlicových 12 dielna,
8590804014034,Vyrezávač korunkový 67 mm 24738,
8590804014058,Vyrezávač korunkový 83 mm 24740,
8590804006107,Mriežka brúsna 93 x 290 mm zrnitosť 80 10 ks 34276,
8590804003373,"Lanko murárske priemer 1,7mm/50m červené 38908",
8590804017202,Nožnice profi rovné nerez 21 cm 45023,
8590804017752,Zavlažovač impulzný plochý Profi 45162,
8590804017967,Súprava so 6 funk.pišt. 45181,
3481880011114,Plachta PE 3 x 5 m modrá 25015,
8590804004561,Pílka pokosová 600 mm 24130,
8590804009450,Ceruzka tesárska biela 13272,
8590804015659,Pílka prerezávacia 300 mm 24151,
8595118455153,Olovnica 500 g samostatne 38915,
8590804015802,Píla na pórobetón 630 mm/SK 17 zubov SuperCut 24155,
8590804015819,Píla na pórobetón 630 mm SK 34 zubov SuperCut 24156,
8590804006114,Brúska na sadrokartón 250 x 40 mm 8406 22120,
8590804006121,Brúska na sadrokartón 250 x 40 mm 8404 22121,
8590804048220,Čistič odpadu 3m/5mm 50009,
8590804006145,Brúska na sadrokartón 60 x 40 mm 8401 22123,
8590804006152,Brúska na sadrokartón 250 x 16 mm 8402 22124,
8590804015918,Oslička na kosu 205 x 15 mm oblá 45046,
8590804012511,Papier brúsny P80 o 125 mm 3 ks suchý zips 22047,
8590804012528,Papier brúsny P100 o 125 mm 3 ks suchý zips 22048,
8590804005568,"Krížiky plast obkladačské 3,0 mm balenie 150 ks 37152",
8590804013594,Skrutkovač na bity + 7 nástavcov 18425,
8590804012641,Kotúč diamantový 115 mm Festa segmentový 21311,
8590804012658,Kotúč diamantový 125 mm Festa segmentový 21312,
8590804012665,Kotúč diamantový 150 mm Festa segmentový 21315,
8590804012689,Kotúč diamantový 230 mm Festa segmentový 21323,
8590804017349,Ventil guľový  1/2” 45106 na vodu,
8590804017356,Ventil guľový  3/4” 45107 na vodu,
8590804010531,Uhlomer 0-180 300x500 14070,
8590804012429,Kefa hrncová M14/65 mm copy nerez Festa 22037,
8590804012436,Kefa hrncová M14/80 mm copy nerez Festa 22038,
8590804004233,"Lyžica murárska 160 x 60 mm nerezová, mačací jazyk 31341",
8590804050735,Nožík vreckový multifunkčný Shark 16227,
8595118421011,Škrabák na omietky plechový 400 x 180 mm 32320,
8590804012498,Papier brúsny P40 o 125 mm 3 ks suchý zips 22045,
8590804012504,Papier brúsny P60 o 125 mm 3 ks suchý zips 22046,
8590804012535,Papier brúsny P120 o 125 mm 3 ks suchý zips 22049,
8590804021469,Papier brúsny P100 o 150 mm 3 ks suchý zips 22056,
8590804012542,Papier brúsny P150 o 125 mm 3 ks suchý zips 22050,
8590804012559,Papier brúsny P180 o 125 mm 3 ks suchý zips 22051,
8590804006299,Papier brúsny 400 x 200 mm zrnitosť 16 32321,
8590804021353,Stierka nerezová 40 31493,
8590804021377,Stierka nerezová 80 31495,
8590804089711,Kotúč Nylon 100 mm P240 22093,
8590804083740,Skrutko Torx T6 S2 Festa 18350,
8590804005186,Pena gumová náhradná na hladidlá 280x140x10mm 34231,
8590804005209,Molitan náhradný jemný 34251,
8590804005216,Molitan náhradný hrubý 34261,
8590804003656,Meradlo posuvné 200 mm so skrutkou 14002,
4954183557904,Nožík KDS/D-12 šedý skalpel 16006,
8590804003014,Nožík ulamovací NS107B s aretáciou 16031,
8590804015314,Sekera 600 g Profi 19380,
8590804015321,Sekera 800 g Profi 19381,
8590804015345,Sekera 1250 g Profi 19383,
8590804003236,"Vrták o 16,0 x 400 do dreva 20734",
8590804012399,Kefa ručná drôtená oceľová 5r.DR 22034,
8590804015581,Pílka ocaska 400 mm 24144,
8590804015598,Pílka ocaska 500 mm 24145,
8590804006053,Mriežka brúsna 115 x 290 mm zrnitosť 120 10ks 34271,
8590804006060,Mriežka brúsna 115 x 290 mm zrnitosť 100 10ks 34272,
8590804006091,Mriežka brúsna 93 x 290 mm zrnitosť 100 10ks 34275,
8590804042686,Kliešte na laná 24”/610 mm max o 16 mm 17039,
8590804014089,Vrták do unášača pre vykružovacie korunky 24749,
3838853160346,Uholník stolársky 200 x 125 mm 14220,
3838853160353,Uholník stolársky 250 x 135 mm 14225,
8590804004745,Naberačka murárska s tulejou o 215 mm 32313,
8590804014201,Kliešte nitovacie pevné 24001,
8590804014737,Sada skrutko 6+1d elektro so skúšačkou 18410,
8590804012573,Kotúč diamantový 110 mm Festa plný 21210,
3838853180955,Lata sťahovacia SL1 1800 mm s 1 libelou 15418,
3838853180962,Lata sťahovacia SL1 2000 mm 15420 s 1 libelou,
8590804014072,Unášač ALU pr.33- 83mm  24748,
8590804004769,Vedro 10 l PE murárske 39010 €,
4954183528409,"Čepeľ náhradná LB10B 18/0,5 mm 10 ks Special 16016",
8590804013976,Nožnice na plech 250mm ľavé 17121,
8590804019558,Sada kĺ.OP  8D 8-19mm 17528,
8590804015888,Pílka oblúková 760 mm 24136,
8590804015895,Pílka oblúková 914 mm 24137,
8590804015901,Pílka oblúková 550 mm 24140,
8590804017332,Ventil rohový 1/2”x3/8” 45104,
8590804012061,Kefa okružná vlnitá 100 mm 22007,
8590804017493,Adaptér s vnútorným závitom 3/4”-1” 45131,
8590804019619,Kľúč 3110 8 x10 CrV vidlicový obojstranný 17552,
8590804019633,Kľúč 3110 12 x13 CrV vidlicový obojstranný 17554,
8590804019664,Kľúč 3110 13 x17 CrV vidlicový obojstranný 17557,
8590804019695,Kľúč 3110 18 x19 CrV vidlicový obojstranný 17560,
8590804019718,Kľúč 3110 24 x27 CrV vidlicový obojstranný 17562,
8590804019725,Kľúč 3110 30 x32 CrV vidlicový obojstranný 17563,
8590804019749,Kľúč 3113 8 (406) očkoplochý 17571,
8590804019763,Kľúč 3113 10 (406) očkoplochý 17573,
8590804019794,Kľúč 3113 13 (406) očkoplochý 17576,
8590804019831,Kľúč 3113 17 (406) očkoplochý 17580,
8590804019855,Kľúč 3113 19 (406) očkoplochý 17582,
8590804009436,"Sada kľúčov  imbus 1,5-10mm 9D 18496",
8590804015307,Palica gumová o 65 mm biela s kovovou rukoväťou 19294,
8590804009481,Sekáč 250/50 mm plochý 19402,
3481880011107,Plachta PE  2 x 3 m P6 modrá 25006,
8590804005728,Prášok modrý 180 g 37096,
8590804016045,Vodováha 400 mm Nivela 2 libely 15904,
8590804016083,Vodováha 800 mm Nivela 2 libely 15908,
8590804016106,Vodováha 1000 mm Nivela 2 libely 15910,
8590804041344,Sada kompresorová 5-dielna,
8590804005469,Hladidlo polyuretán 120 x 800 mm 34158,
8590804014027,Vyrezávač korunkový 53 mm 24737,
8590804014041,Vyrezávač korunkový 73 mm 24739,
8590804019688,Kľúč 3110 17 x19 CrV vidlicový obojstranný 17559,
8590804003618,Pravítko oceľové 1000 mm 14012,
8590804015963,Zvierka QuickGrip 600 mm/24” 23591,
8590804017486,Adaptér s vnútorným závitom 1/2+3/4” 45130,
8590804020134,Spojka 1/2” MS 45192,
8590804020158,Rýchlospojka 1/2” MS 45194,
8590804017417,Pištol prúdnicová nastaviteľná Delux 45115,
8590804017424,Pištol ružicová Delux 45116,
8590804017660,Zavlažovač rotačný 2-ramenný 45153,
8590804017738,Zavlažovač hrotový 45160,
8590804017745,Zavlažovač impulzný hrotový 1cestný 45161,
8590804043409,Kliešte pákové 210mm (8”) max.5mm 17038,
8590804017929,Vozík na hadice 60m 45177,
8590804022619,Sada záhradného náradia 4ks 45035,
8590804001751,"Vrták priemer 3,0 x 100 predlžený 20230",
8590804001799,"Vrták priemer 5,0x130 predlžený 20250",
8590804019848,Kľúč 3113 18 (406) očkoplochý 17581,
8590804020172,Adaptér s vnútorným závitom 1/2”+3/4” mosadz 45196,
8590804020196,Adaptér s vnútorným závitom 3/4”-1” mosadzný 45198,
8590804015710,Pás na náradie 37301 2x vrecko,
8590804019596,Kľúč 3110 6 x7 CrV vidlicový obojstranný 17550,
8590804019626,Kľúč 3110 10 x11 CrV vidlicový obojstranný 17553,
8590804019640,Kľúč 3110 14 x15 CrV vidlicový obojstranný 17555,
8590804019817,Kľúč 3113 15 (406) očkoplochý 17578,
8590804013969,Nožnice na plech 2325 pravé 17116,
8590804019756,Kľúč 3113 9 (406) očkoplochý 17572,
8590804019770,Kľúč 3113 11 (406) očkoplochý 17574,
8590804019800,Kľúč 3113 14 (406) očkoplochý 17577,
8590804019824,Kľúč 3113 16 (406) očkoplochý 17579,
8590804019862,Kľúč 3113 22 (406) očkoplochý 17583,
8590804019893,Kľúč 3113 30 (406) očkoplochý 17586,
8590804019909,Kľúč 3113 32 (406) očkoplochý 17587,
8590804014010,Vyrezávač korunkový 43 mm 24736,
8590804015369,Sekera 1600 g Profi 19385,
8590804010159,Meter prívesok kľúčenka KS 1006 11420,
8590804016328,Uholník príložný 250 x 125 mm pozinkovaný 14492,
8590804016342,Uholník príložný 600 x 300 mm pozinkovaný 14494,
8590804013938,Kliešte štikacie bočné 180 mm 17105 Industry,
8590804030324,Plachta PE 2 x 2 m P6/60 modrá 25369,
8590804016656,"Kotúč diamantový 230 x 22,2 x 3,1 mm turbo 21190",
5018505100410,Spony 10 mm/1120 profi 23763(23932),
8590804022480,List pílový 300 mm rozteč zubov 3 mm na drevo 24160,
8590804022497,List pílový 300 mm rozteč zubov 4 mm na drevo 24161,
8590804022503,List pílový 300 mm rozteč zubov 5 mm na drevo 24162,
8590804014003,Vyrezávač korunkový 33 mm 24735,
8590804038535,Hladidlo PVC 280 x 140 jemne rastrovaný molitan 34409(34183),
8590804021599,Aplikátor na vytl. pištoľ 3ks/bal  38014 Festa,
8590804021889,"Kolík k rajčinám 1,8 m x 7 mm komax, strieborný (Zn) 45044",
8590804042716,Košík skladací záhradný 40 x 25 x 23 cm 45093,
8590804012009,Kefa misková rotačná o 100 22001,
8590804013921,Kliešte štípacie bočné 160 mm 17104,
8590804015178,Kladivo 600 g 19006,
8590804020769,Palica gumová o 90 mm drevená rukoväť 19253,
8590804012290,Kefa hrncová vlnitá stopka o 65 mm 22030,
8595118455306,Olovnica 500 g so šnúrkou 15 m 38918,
8590804012306,Kefa hrncová vlnitá stopka o 75 mm 22031,
8590804078395,Podložka M8 Zinok 100ks 55333,
8590804044093,Zvierka stolárska 1250 PH rukoväť 23681,
8590804017714,Zavlažovač výkyvný 19 trysiek 45158,
8590804013792,Vyrezávač + kryt 24726,
8590804019916,"Kľúč krížový na kolá 17,19,22, 13/16” 17600",
8590804021230,Pílka na sadrokartón 150 mm 24159,
8590804009252,Pištol AL vytláčacia na tmel 310ml 38005 Festa,
8590804025184,Sieť proti hmyzu 150 x 130 cm biela 40050,
8590804018322,Sieť proti hmyzu 150x180 40052 biela,
8590804001850,"Vrták priemer 8,0 x 160 predlžený 20280",
8590804005049,Hladidlo polystyrén 140 x 450 mm 34071,
8590804015529,Plachta PE 4 x 5 m 140 g/m2 Profi 25220,
8590804017837,Nožnice pružinové rovné 45016,
